LGA_CODE,RR_bushfire,RR_cyclone,RR_earthquake,RR_flood,RR_landslide,RR_storm
41010,1.0,0.0,0.0,0.0,0.0,1.0
41140,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,1.0
41190,0.0,0.0,0.0,0.49999999999999994,0.0,inf
41330,0.0,0.0,0.0,inf,0.0,0.3333333333333333
41750,0.0,0.0,0.0,0.49999999999999994,0.0,inf
41830,0.0,0.0,0.0,0.49999999999999994,0.0,inf
41960,0.0,0.0,0.0,1.0,0.0,inf
42030,0.0,0.0,0.0,0.0,0.0,inf
42110,0.0,0.0,0.0,1.0,0.0,1.0
42250,0.0,0.0,0.0,inf,0.0,inf
42750,0.49999999999999994,0.0,0.0,1.9999999999999998,0.0,0.0
43080,0.49999999999999994,0.0,0.0,0.49999999999999994,0.0,0.49999999999999994
43220,0.0,0.0,0.0,1.9999999999999998,0.0,1.9999999999999998
43360,1.0,0.0,0.0,0.0,0.0,1.0
43650,0.49999999999999994,0.0,0.0,0.0,0.0,1.9999999999999998
43710,1.4999999999999998,0.0,0.0,0.25,0.0,0.6666666666666667
43790,0.19999999999999998,0.0,0.0,0.49999999999999994,0.0,1.0
44060,0.0,0.0,0.0,inf,0.0,0.0
44210,0.39999999999999997,0.0,0.0,0.39999999999999997,0.0,0.75
44340,0.0,0.0,0.0,inf,0.0,0.0
44550,0.49999999999999994,0.0,0.0,0.49999999999999994,0.0,0.49999999999999994
44830,0.49999999999999994,0.0,0.0,0.49999999999999994,0.0,0.49999999999999994
45040,1.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
45120,1.0,0.0,0.0,0.0,0.0,1.0
45340,0.0,0.0,0.0,inf,0.0,0.0
45400,0.0,0.0,0.0,1.0,0.0,1.0
45540,0.0,0.0,0.0,1.0,0.0,1.0
45680,0.6666666666666667,0.0,0.0,0.25,0.0,0.6666666666666667
46090,0.0,0.0,0.0,inf,0.0,inf
46300,0.0,0.0,0.0,0.0,0.0,inf
46450,0.0,0.0,0.0,0.0,0.0,inf
46670,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,1.0
46970,0.0,0.0,0.0,1.0,0.0,inf
47140,0.0,0.0,0.0,0.0,0.0,inf
47290,inf,0.0,0.0,0.0,0.0,0.0
47490,0.0,0.0,0.0,1.0,0.0,inf
47630,inf,0.0,0.0,0.0,0.0,0.0
47700,0.49999999999999994,0.0,0.0,0.49999999999999994,0.0,0.49999999999999994
47800,1.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
47910,0.0,0.0,0.0,0.49999999999999994,0.0,inf
48130,0.49999999999999994,0.0,0.0,0.0,0.0,1.9999999999999998
48340,inf,0.0,0.0,0.0,0.0,0.0
48540,0.0,0.0,0.0,1.0,0.0,inf
48640,0.0,0.0,0.0,1.0,0.0,inf
48750,0.0,0.0,0.0,inf,0.0,0.0
48830,1.0,0.0,0.0,0.0,0.0,1.0
49399,0.49999999999999994,0.0,0.0,1.9999999999999998,0.0,0.49999999999999994
50080,0.0,0.0,0.0,1.6666666666666667,0.0,7.0
50210,1.0,0.0,0.0,0.0,0.0,1.0
50250,0.0,0.7272727272727272,0.0,3.7500000000000004,0.0,0.8999999999999998
50280,0.14285714285714285,0.0,0.0,0.3333333333333333,0.0,7.0
50350,0.0,0.0,0.0,0.0,0.0,inf
50420,0.0,0.0,0.0,1.0,0.0,inf
50490,0.0,0.0,0.0,0.49999999999999994,0.0,inf
50560,0.0,0.19999999999999998,0.0,1.0,0.0,5.000000000000002
50630,0.25,0.0,0.0,0.6666666666666667,0.0,4.000000000000001
50770,0.0,0.0,0.0,0.49999999999999994,0.0,inf
50840,0.49999999999999994,0.0,0.0,0.49999999999999994,0.0,1.9999999999999998
50910,0.0,0.0,0.0,1.0,0.0,inf
50980,0.0,1.9999999999999998,0.0,4.000000000000001,0.0,1.1428571428571428
51080,0.0,0.0,0.0,inf,0.0,inf
51120,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,3.0
51190,0.0,0.0,0.0,0.0,0.0,inf
51260,0.0,0.0,0.0,0.0,0.0,inf
51310,0.0,0.0,0.0,0.49999999999999994,0.0,inf
51330,1.0,0.0,0.0,0.0,0.0,1.0
51400,0.0,0.0,0.0,0.0,0.0,inf
51470,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,3.0
51540,0.0,0.49999999999999994,0.0,3.5000000000000004,0.0,0.49999999999999994
51610,0.0,0.6666666666666667,0.0,0.6666666666666667,0.0,4.000000000000001
51680,0.49999999999999994,0.0,0.0,1.9999999999999998,0.0,1.9999999999999998
51750,0.0,0.0,0.0,0.0,0.0,inf
51820,0.0,0.0,0.0,0.0,0.0,inf
51890,0.0,0.0,0.0,0.49999999999999994,0.0,inf
51960,0.0,0.0,0.0,1.9999999999999998,0.0,inf
52030,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0
52100,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,3.0
52170,0.0,0.0,0.0,0.0,0.0,inf
52240,0.0,0.0,0.0,1.9999999999999998,0.0,inf
52310,0.0,0.0,0.0,1.9999999999999998,0.0,inf
52380,0.0,0.0,0.0,5.999999999999997,0.0,5.999999999999997
52450,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,inf
52520,0.0,0.2857142857142857,0.0,0.7999999999999999,0.0,7.9999999999999964
52590,0.19999999999999998,0.49999999999999994,0.0,0.49999999999999994,0.0,1.9999999999999998
52660,0.0,0.0,0.0,0.0,0.0,inf
52730,0.0,0.0,0.0,1.6666666666666667,0.0,7.0
